Region,,Province,,Municipality,,Barangay,,Project Name,# of Brgys., Estimated Total Cost (P) 2nd MIBF , KALAHI GRANT , Community & LGU Counterpart Commitments (LCC) , Grant Funds Released  , Tranches , LCC Delivered , Total Utilized , Grant Funds Utilized , LCC Utilized ,% Utilized from Grant released* ,% LCC utilized over delivered,% LCC delivered over committed,% Financial Accomplishment (Grant + LCC),% Physical Progress as of June 2010,1st MIBF / MIBF-PDPRA Date,2nd MIBF / MIBF-EC Date,Start Date (SPI),Completion Date,Inauguration Date,Duration of SP Construction (Calendar Days), No. of Direct HH Beneficiaries ,Remarks,# of SPs,Cluster
IV-A,4,Quezon,456,Mulanay,45628,Sta. Rosa,45628031,Health Station,1,"483,701.00","241,155.00","242,546.00","241,155.00", 3rd Tranche ,"135,382.00","376,537.00","241,155.00","135,382.00",100%,100%,56%,78%,100%,6-Nov-03,16-Dec-03,1-Mar-04,1-Feb-05,no data,337,604,,1,LUZON
IV-A,4,Quezon,456,Mulanay,45628,Sta. Rosa,45628031,48 Sq.m Day Care Center,1,"837,690.00","497,454.00","340,236.00","497,454.00", 3rd Tranche ,"286,236.00","783,690.00","497,454.00","286,236.00",100%,100%,84%,94%,100%,28-Mar-06,28-Mar-06,29-May-06,15-Oct-06,no data,139,604,,1,LUZON
IV-A,4,Quezon,456,Mulanay,45628,Sto. Niño,,5 units Banca,1,"835,810.00","529,629.00","306,181.00","529,629.00", 3rd Tranche ,"371,781.00","901,410.00","529,629.00","371,781.00",100%,100%,121%,108%,100%,28-Mar-06,28-Mar-06,5-Jul-06,30-Nov-06,no data,148,311,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Balungay,45631001,Pathway Concreting,1,"389,097.00","196,861.60","192,235.40","196,861.60", 3rd Tranche ,"120,880.40","317,742.00","196,861.60","120,880.40",100%,100%,63%,82%,100%,23-Nov-03,1-Dec-03,15-Mar-04,10-Oct-04,28-Oct-04,209,142,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Balungay,45631001,Wharf extension,1,"2,171,973.77","1,443,565.85","728,407.92","1,443,565.85", 3rd Tranche ,"713,600.00","2,157,165.85","1,443,565.85","713,600.00",100%,100%,98%,99%,100%,20-Jul-05,31-Aug-05,5-Dec-05,8-Nov-06,no data,338,142,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Bato,45631002,Solar Drier,1,"258,781.60","112,952.93","145,828.67","112,952.93", 3rd Tranche ,"148,506.66","261,459.59","112,952.93","148,506.66",100%,100%,102%,101%,100%,23-Nov-03,1-Dec-03,18-Mar-04,1-Apr-04,no data,14,80,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Bato,45631002,Wharf extension,1,"958,507.00","712,557.42","245,949.58","712,557.42", 3rd Tranche ,"493,439.19","1,205,996.61","712,557.42","493,439.19",100%,100%,201%,126%,100%,20-Jul-05,31-Aug-05,17-Sep-05,20-Apr-06,no data,215,80,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Bato,45631002,Concreting of 2 Bridges,1,"884,968.00","358,381.48","526,586.52","358,381.48", 2nd Tranche ,"510,119.52","868,501.00","358,381.48","510,119.52",100%,100%,97%,98%,100%,4-May-06,5-May-06,5-Jul-06,31-Oct-06,no data,118,80,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Calasumanga,45631004,Potable Water System,1,"1,325,979.60","908,152.18","417,827.42","908,152.18", 3rd Tranche ,"379,478.99","1,287,631.17","908,152.18","379,478.99",100%,100%,91%,97%,100%,23-Nov-03,1-Dec-03,30-Mar-04,1-Oct-05,no data,550,100,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Kinalagti,45631005,Potable Water System,1,"922,171.82","637,738.06","284,433.76","637,738.06", 3rd Tranche ,"229,162.40","866,900.46","637,738.06","229,162.40",100%,100%,81%,94%,100%,23-Nov-03,1-Dec-03,18-Apr-04,1-Jul-05,3-Sep-05,439,113,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Libo,45631006,Pier Extension,1,"316,264.39","216,427.57","99,836.82","216,427.57", 3rd Tranche ,"94,620.62","311,048.19","216,427.57","94,620.62",100%,100%,95%,98%,100%,23-Nov-03,1-Dec-03,20-Apr-04,16-Nov-04,no data,210,205,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Libo,45631006,Pathway Concreting,1,"1,213,248.00","857,861.54","355,386.46","857,861.54", 3rd Tranche ,"363,860.89","1,221,722.43","857,861.54","363,860.89",100%,100%,102%,101%,100%,20-Jul-05,31-Aug-05,24-Nov-05,31-Jul-06,no data,249,205,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Lipata,45631007,Pathway Concreting,1,"679,966.77","463,835.24","216,131.53","463,835.24", 3rd Tranche ,"168,550.00","632,385.24","463,835.24","168,550.00",100%,100%,78%,93%,100%,23-Nov-03,1-Dec-03,30-Mar-04,9-May-05,10-Jun-05,405,115,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Lipata,45631007,Pathway Concreting,1,"798,014.00","577,625.85","220,388.15","577,625.85", 3rd Tranche ,"327,043.85","904,669.70","577,625.85","327,043.85",100%,100%,148%,113%,100%,20-Jul-05,31-Aug-05,18-Dec-05,30-Jun-06,no data,194,115,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Matangkap,45631008,Construction/Extension Wharf,1,"1,615,122.80","1,114,902.80","500,220.00","1,114,902.80", 3rd Tranche ,"454,621.00","1,569,523.80","1,114,902.80","454,621.00",100%,100%,91%,97%,100%,4-May-06,5-May-06,14-Jun-06,30-Dec-06,no data,199,155,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Milawid,45631008,Concreting Pathway,1,"1,418,992.05","1,013,804.05","405,188.00","1,013,804.05", 2nd Tranche ,"376,988.80","1,390,792.85","1,013,804.05","376,988.80",100%,100%,93%,98%,100%,4-May-06,5-May-06,15-Jun-06,28-Oct-06,no data,135,187,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Pagitan,45631010,Potable Water System,1,"684,691.97","413,207.75","271,484.22","413,207.75", 3rd Tranche ,"202,216.72","615,424.47","413,207.75","202,216.72",100%,100%,74%,90%,100%,23-Nov-03,1-Dec-03,25-Apr-04,1-May-05,no data,371,117,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Pandan,45631010,Potable Water System,1,"793,047.90","537,247.98","255,799.92","537,247.98", 3rd Tranche ,"2,757.66","540,005.64","537,247.98","2,757.66",100%,100%,1%,68%,100%,23-Nov-03,1-Dec-03,7-Apr-04,1-Jul-05,7-Sep-05,450,142,,1,LUZON
IV-A,4,Quezon,456,Panukulan,45631,Pandan,45631011,Concreting Pathway,1,"1,573,751.61","1,112,911.67","460,839.94","1,112,911.67", 2nd Tranche ,"390,987.82","1,503,899.49","1,112,911.67","390,987.82",100%,100%,85%,96%,100%,4-May-06,5-May-06,12-Jun-06,31-Oct-06,no data,141,142,,1,LUZON
IV-A,4,Quezon,456,Patnanungan,45632,Amaga,45632001,Construction of 3 Classroom Building,1,"909,952.10","607,040.08","302,912.02","607,040.08", 3rd Tranche ,"299,239.37","906,279.45","607,040.08","299,239.37",100%,100%,99%,100%,100%,13-Nov-03,6-Feb-04,25-May-04,30-Apr-05,25-May-05,340,93,,1,LUZON
IV-A,4,Quezon,456,Patnanungan,45632,Amaga,45632001,Level II Water System,1,"1,057,612.54","707,203.49","350,409.05","707,203.49", 3rd Tranche ,"442,544.08","1,149,747.57","707,203.49","442,544.08",100%,100%,126%,109%,100%,7-Jul-05,25-Aug-05,20-Nov-05,3-Apr-06,no data,134,93,,1,LUZON
IV-A,4,Quezon,456,Patnanungan,45632,Busdak,45632002,Water Supply System,1,"983,147.61","553,736.92","429,410.69","553,736.92", 3rd Tranche ,"423,967.59","977,704.51","553,736.92","423,967.59",100%,100%,99%,99%,100%,13-Nov-03,6-Feb-04,23-Jun-04,30-Apr-05,27-May-05,311,372,,1,LUZON
IV-A,4,Quezon,456,Patnanungan,45632,Kilogan,45632003,3 Classroom school building,1,"1,278,604.98","898,926.92","379,678.06","898,926.92", 3rd Tranche ,"440,178.08","1,339,105.00","898,926.92","440,178.08",100%,100%,116%,105%,100%,7-Jul-05,25-Aug-05,20-Nov-05,8-Nov-06,no data,353,279,,1,LUZON
IV-A,4,Quezon,456,Patnanungan,45632,Kilogan - C4 ,45632003,Circumferential Road,4,"2,973,517.00","639,223.00","2,334,294.00","575,300.70", 2nd Tranche ,"951,510.25","1,526,810.95","575,300.70","951,510.25",100%,100%,41%,51%,100%,13-Nov-03,6-Feb-04,30-Apr-04,28-Jul-05,no data,454,2011,,1,LUZON
IV-A,4,Quezon,456,Patnanungan,45632,Luod,45632004,Rehabilitation of Water System,1,"1,040,496.76","701,323.66","339,173.10","701,323.66", 3rd Tranche ,"374,673.12","1,075,996.78","701,323.66","374,673.12",100%,100%,110%,103%,100%,28-Apr-06,28-Apr-06,30-Jul-06,30-Nov-06,no data,123,183,,1,LUZON
IV-A,4,Quezon,456,Patnanungan,45632,Patnanungan Sur & Patnanungan Norte,045632006 & 045632005,Drainage/Canal,1,"1,493,479.24","1,098,676.34","394,802.90","1,098,676.34", 3rd Tranche ,"411,269.05","1,509,945.39","1,098,676.34","411,269.05",100%,100%,104%,101%,100%,28-Apr-06,28-Apr-06,30-Jul-06,30-Nov-06,no data,123,696,,1,LUZON
IV-A,4,Quezon,456,San Andres,45640,Alibihaban,45640001,Footbridge,1,"1,580,759.77","1,330,759.77","250,000.00","1,330,759.77", 3rd Tranche ,"239,047.00","1,569,806.77","1,330,759.77","239,047.00",100%,100%,96%,99%,100%,12-Aug-05,26-Jul-05,29-Jun-06,30-Nov-06,no data,154,246,,1,LUZON
IV-A,4,Quezon,456,San Andres,45640,Pansoy,45640004,2 Classroom School Building,1,"766,739.94","506,507.63","260,232.31","506,507.63", 3rd Tranche ,"289,151.34","795,658.97","506,507.63","289,151.34",100%,100%,111%,104%,100%,27-Nov-03,14-Dec-03,17-Jan-04,22-Apr-05,no data,461,948,,1,LUZON
IV-A,4,Quezon,456,San Andres,45640,Pansoy,45640004,Level II Water System,1,"849,240.23","769,240.23","80,000.00","769,240.23", 2nd Tranche ,"19,125.00","788,365.23","769,240.23","19,125.00",100%,100%,24%,93%,100%,12-Aug-05,26-Jul-05,20-Oct-06,7-Jun-07,no data,230,948,,1,LUZON
IV-A,4,Quezon,456,San Andres,45640,Poblacion,45640007,Water Reservoir,1,"256,866.45","157,820.34","99,046.11","157,820.34", 3rd Tranche ,"123,778.28","281,598.62","157,820.34","123,778.28",100%,100%,125%,110%,100%,27-Nov-03,14-Dec-03,21-Apr-04,31-Aug-04,12-Sep-04,132,778,,1,LUZON
IV-A,4,Quezon,456,San Andres,45640,Tala,45640005,Level II Water Supply System,1,"451,802.00","298,971.43","152,830.57","298,971.43", 3rd Tranche ,"168,070.00","467,041.43","298,971.43","168,070.00",100%,100%,110%,103%,100%,27-Nov-03,14-Dec-03,3-May-04,22-Apr-05,no data,354,752,,1,LUZON
IV-A,4,Quezon,456,San Andres,45640,Talisay,45640006,4-Classroom  School Building,1,"1,074,341.00","716,936.92","357,404.08","716,936.92", 3rd Tranche ,"1,579,815.59","2,296,752.51","716,936.92","1,579,815.59",100%,100%,442%,214%,100%,27-Nov-03,14-Dec-03,21-Apr-04,22-Apr-05,no data,366,891,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Casay,45642003,Rehabilitation of Water Supply System,1,"957,525.00","578,743.92","378,781.08","578,743.92", 3rd Tranche ,"345,433.57","924,177.49","578,743.92","345,433.57",100%,100%,91%,97%,100%,no data,no data,20-May-04,18-Jun-05,no data,394,540,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Casay,45642003,1. Km Farm to Market Road,1,"1,223,400.00","592,711.53","630,688.47","556,132.78", 1st Tranche ,"150,587.50","706,720.28","556,132.78","150,587.50",100%,100%,24%,58%,100%,7-Apr-06,7-Apr-06,3-Jul-06,15-Apr-07,no data,286,540,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Cawayan 1,45642004,1.75 Km FMR,1,"1,995,000.00","987,870.00","1,007,130.00","901,432.75", 1st Tranche , -   ,"901,432.75","901,432.75", -   ,100%,#DIV/0!,0%,45%,100%,7-Apr-06,7-Apr-06,15-Jun-06,7-May-07,no data,326,605,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Cawayan 2,45642005,1 km Farm-to-Market Road,1,"1,591,600.00","843,549.00","748,051.00","843,549.00", 3rd Tranche ,"344,340.00","1,187,889.00","843,549.00","344,340.00",100%,100%,46%,75%,100%,14-Jul-05,16-Sep-05,28-Nov-05,6-Apr-06,no data,129,434,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Cawayan 2,45642005,1. Km Farm to Market Road,1,"1,481,200.00","740,593.00","740,607.00","740,593.00", 1st Tranche ,"325,788.70","1,066,381.70","740,593.00","325,788.70",100%,100%,44%,72%,100%,7-Apr-06,7-Apr-06,5-Jun-06,8-Sep-06,no data,95,434,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Don Juan Vercelos,45642015,Water System rehabilitation,1,"1,551,400.00","738,910.45","812,489.55","738,910.45", 3rd Tranche ,"555,515.97","1,294,426.42","738,910.45","555,515.97",100%,100%,68%,83%,100%,14-Jul-05,16-Sep-05,16-Jan-06,8-Nov-06,no data,296,751,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Ibabang Tayuman,45642007,1 Classroom High School Building,1,"801,200.00","450,557.69","350,642.31","405,501.93", 3rd Tranche ,"272,757.30","678,259.23","405,501.93","272,757.30",100%,100%,78%,85%,100%,14-Jul-05,16-Sep-05,14-Nov-05,1-Apr-06,no data,138,362,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Ibabang Tayuman,45642007,1 Cl School building (HS),1,"466,955.00","359,196.00","107,759.00","323,276.40", 2nd Tranche ,"171,124.00","494,400.40","323,276.40","171,124.00",100%,100%,159%,106%,100%,7-Apr-06,7-Apr-06,3-Jul-06,8-Sep-06,no data,67,362,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Ilayang Tayuman,45642008,1 km. FMR,1,"1,519,400.00","733,009.00","786,391.00","705,479.00", 1st Tranche ,"596,254.00","1,301,733.00","705,479.00","596,254.00",100%,100%,76%,86%,100%,7-Apr-06,7-Apr-06,3-Jul-06,8-Sep-06,no data,67,701,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Inabuan,45642009,Intermittent Brgy. Road Rehabilitation,1,"1,363,500.00","839,076.92","524,423.08","839,076.92", 3rd Tranche ,"45,015.58","884,092.50","839,076.92","45,015.58",100%,100%,9%,65%,100%,no data,no data,24-May-04,7-Jul-05,no data,409,586,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Inabuan,45642009,Health Station,1,"724,800.00","354,769.00","370,031.00","354,769.00", 3rd Tranche ,"287,681.00","642,450.00","354,769.00","287,681.00",100%,100%,78%,89%,100%,7-Apr-06,7-Apr-06,20-May-06,30-Nov-06,no data,194,586,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Mabuñga,45642016,Intermittent Brgy. Road Rehabilitation,1,"841,452.00","517,816.52","323,635.48","517,816.52", 3rd Tranche ,"255,076.50","772,893.02","517,816.52","255,076.50",100%,100%,79%,92%,100%,no data,no data,10-Jun-04,23-Mar-05,no data,286,496,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Nasalaan,45642010,Rehabilitation of Water Supply System,1,"1,020,950.00","668,423.08","352,526.92","668,423.08", 3rd Tranche ,"317,611.60","986,034.68","668,423.08","317,611.60",100%,100%,90%,97%,100%,no data,no data,22-May-04,10-Jul-05,no data,414,502,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Pagsangahan,45642011,School Building,1,"1,622,200.00","885,845.38","736,354.62","885,845.38", 3rd Tranche ,"564,576.52","1,450,421.90","885,845.38","564,576.52",100%,100%,77%,89%,100%,no data,no data,24-Aug-05,5-Apr-06,no data,224,1205,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Pagsangahan,45642011,2 Cl School Building(HS),1,"1,019,900.00","485,535.00","534,365.00","485,535.00", 3rd Tranche ,"379,061.00","864,596.00","485,535.00","379,061.00",100%,100%,71%,85%,100%,7-Apr-06,7-Apr-06,2-Jun-06,30-Nov-06,no data,181,1204,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Poblacion,45642012,425 m Sea Wall,1,"4,475,700.00","2,183,231.00","2,292,469.00","2,183,231.00", 3rd Tranche ,"905,875.00","3,089,106.00","2,183,231.00","905,875.00",100%,100%,40%,69%,100%,14-Jul-05,16-Sep-05,24-Nov-05,31-Oct-06,no data,341,1148,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Pugon,45642012,Rehabilitation of Water Supply System,1,"769,999.23","473,846.15","296,153.08","473,846.15", 3rd Tranche ,"271,911.82","745,757.97","473,846.15","271,911.82",100%,100%,92%,97%,100%,no data,no data,22-May-04,21-Jul-05,no data,425,505,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Pugon,45642013,Health Station,1,"879,900.00","391,725.38","488,174.62","391,725.38", 3rd Tranche ,"364,108.37","755,833.75","391,725.38","364,108.37",100%,100%,75%,86%,100%,14-Jul-05,16-Sep-05,26-Nov-05,28-Mar-06,no data,122,505,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Pugon,45642013,2 Cl School Building(HS&ES),1,"1,000,800.00","531,563.62","469,236.38","531,563.62", 3rd Tranche ,"441,856.58","973,420.20","531,563.62","441,856.58",100%,100%,94%,97%,100%,7-Apr-06,7-Apr-06,10-May-06,30-Nov-06,no data,204,505,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Silongin,45642014,Construction of 2 Classroom Building,1,"597,114.00","374,332.31","222,781.69","374,332.31", 3rd Tranche ,"207,919.70","582,252.01","374,332.31","207,919.70",100%,100%,93%,98%,100%,no data,no data,14-May-04,5-Dec-05,no data,570,502,,1,LUZON
IV-A,4,Quezon,456,San Francisco,45642,Sto. Niño,45642017,Construction of 3 Deepwell with Elevated Water Tank,1,"482,000.00","302,307.69","179,692.31","302,307.69", 3rd Tranche ,"378,168.20","680,475.89","302,307.69","378,168.20",100%,100%,210%,141%,100%,no data,no data,17-Apr-04,5-Nov-05,no data,567,456,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Abuyon,45644001,Spring Development,1,"1,498,026.01","966,517.70","531,508.31","966,517.70", 3rd Tranche ,"520,832.31","1,487,350.01","966,517.70","520,832.31",100%,100%,98%,99%,100%,2-Jun-05,28-Jul-05,6-Dec-05,31-Oct-06,no data,329,773,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Andres Bonifacio,45644002,Day Care Center,1,"607,260.17","388,738.59","218,521.58","388,738.59", 3rd Tranche ,"68,444.00","457,182.59","388,738.59","68,444.00",100%,100%,31%,75%,100%,2-Jun-05,28-Jul-05,26-Oct-05,31-May-06,no data,217,137,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Bani,45644003,Spillway (Bridge),1,"1,176,862.07","751,432.36","425,429.71","751,432.36", 3rd Tranche ,"202,228.00","953,660.36","751,432.36","202,228.00",100%,100%,48%,81%,100%,18-Oct-03,15-Dec-03,9-Jun-04,6-Sep-05,6-Sep-05,454,195,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Bayanihan,45644015,Day Care Center,1,"566,103.35","358,541.04","207,562.31","358,541.04", 3rd Tranche ,"192,284.31","550,825.35","358,541.04","192,284.31",100%,100%,93%,97%,100%,2-Jun-05,28-Jul-05,24-Oct-05,31-Mar-06,no data,158,333,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Calwit,45644008,Spring Development,1,"1,081,008.50","706,016.85","374,991.65","706,016.85", 3rd Tranche ,"403,299.30","1,109,316.15","706,016.85","403,299.30",100%,100%,108%,103%,100%,18-Oct-03,15-Dec-03,24-Mar-04,22-Jun-04,no data,90,240,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Calwit,45644008,2 Cl School Building,1,"1,147,728.10","714,854.80","432,873.30","714,854.80", 2nd Tranche ,"136,016.20","850,871.00","714,854.80","136,016.20",100%,100%,31%,74%,100%,6-Apr-06,6-Apr-06,2-Sep-06,30-Nov-06,no data,89,240,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Guihalinan,45644009,Elevated Water Tank and Supply System,1,"1,139,780.57","724,081.21","415,699.36","724,081.21", 3rd Tranche ,"319,952.36","1,044,033.57","724,081.21","319,952.36",100%,100%,77%,92%,100%,18-Oct-03,15-Dec-03,18-May-04,29-Aug-04,no data,103,303,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Guihalinan,45644009,2 Classroom School Building,1,"1,211,916.23","805,320.95","406,595.28","805,320.95", 3rd Tranche ,"292,291.38","1,097,612.33","805,320.95","292,291.38",100%,100%,72%,91%,100%,2-Jun-05,28-Jul-05,26-Oct-05,31-Mar-06,no data,156,303,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Guihalinan,45644009,1 Unit Health Station,1,"893,845.36","590,265.66","303,579.70","590,265.66", 3rd Tranche ,"263,579.70","853,845.36","590,265.66","263,579.70",100%,100%,87%,96%,100%,6-Apr-06,6-Apr-06,3-Jul-06,30-Nov-06,no data,150,303,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Lacdayan,45644010,Spring Development,1,"1,071,550.78","697,226.41","374,324.37","697,226.41", 3rd Tranche ,"369,062.34","1,066,288.75","697,226.41","369,062.34",100%,100%,99%,100%,100%,2-Jun-05,28-Jul-05,1-Dec-05,31-Mar-06,no data,120,411,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Maguiting,45644011,Multi-Purpose Training Center,1,"597,160.42","347,328.23","249,832.19","347,328.23", 3rd Tranche ,"549,379.57","896,707.80","347,328.23","549,379.57",100%,100%,220%,150%,100%,18-Oct-03,15-Dec-03,14-Feb-04,9-May-04,no data,85,293,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Maguiting,45644011,Capabilty Building/Training Package,1,"381,854.00","214,980.92","166,873.08","208,649.72", 1st Tranche , -   ,"208,649.72","208,649.72", -   ,100%,#DIV/0!,0%,55%,100%,6-Apr-06,6-Apr-06,5-Apr-06,31-Jul-07,n/a,482,293,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Manlampong,45644012,Spring Development,1,"449,350.00","202,884.62","246,465.38","202,884.62", 3rd Tranche ,"147,627.86","350,512.48","202,884.62","147,627.86",100%,100%,60%,78%,100%,18-Oct-03,15-Dec-03,24-Mar-04,20-Jun-04,no data,88,189,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Pagkakaisa,45644013,Multi-Purpose Training Center,1,"596,554.66","369,657.43","226,897.23","369,657.43", 3rd Tranche ,"416,735.65","786,393.08","369,657.43","416,735.65",100%,100%,184%,132%,100%,18-Oct-03,15-Dec-03,10-Feb-04,5-May-04,no data,85,243,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Punta,45644017,Day Care Center,1,"341,286.00","221,061.54","120,224.46","221,061.54", 3rd Tranche ,"131,749.06","352,810.60","221,061.54","131,749.06",100%,100%,110%,103%,100%,18-Oct-03,15-Dec-03,4-Mar-04,2-Jul-04,no data,120,303,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,San Isidro,45644019,Farm to Market Road,1,"6,291,241.89","3,983,655.31","2,307,586.58","3,585,289.78", 1st Tranche ,"1,388,572.59","4,973,862.37","3,585,289.78","1,388,572.59",100%,100%,60%,79%,100%,2-Jun-05,28-Jul-05,5-Apr-06,8-Nov-06,n/a,217,290,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,San Juan,45644020,Health Station,1,"411,828.02","260,367.71","151,460.31","260,367.71", 3rd Tranche ,"163,259.37","423,627.08","260,367.71","163,259.37",100%,100%,108%,103%,100%,18-Oct-03,15-Dec-03,29-Mar-04,25-Aug-04,no data,149,493,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,San Vicente,45644021,2 Classroom  School Building with CR,1,"828,830.00","468,792.31","360,037.69","468,792.31", 3rd Tranche ,"148,322.92","617,115.23","468,792.31","148,322.92",100%,100%,41%,74%,100%,18-Oct-03,15-Dec-03,17-Mar-04,30-Jun-04,no data,105,276,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Vigo Central,45644022,Day Care Center,1,"361,568.67","222,822.05","138,746.62","222,822.05", 3rd Tranche ,"185,810.46","408,632.51","222,822.05","185,810.46",100%,100%,134%,113%,100%,18-Oct-03,15-Dec-03,16-Mar-04,17-Sep-04,17-Sep-04,185,542,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,Villa Reyes,45644024,4 Classroom  School Building with CR,1,"1,577,929.00","966,179.23","611,749.77","966,179.23", 3rd Tranche ,"832,979.27","1,799,158.50","966,179.23","832,979.27",100%,100%,136%,114%,100%,18-Oct-03,15-Dec-03,9-Feb-04,20-Aug-04,no data,193,395,,1,LUZON
IV-A,4,Quezon,456,San Narciso,45644,White Cliff,45644025,Graveling of Farm to Market Road,1,"2,683,829.40","1,959,376.46","724,452.94","1,959,376.46", 3rd Tranche ,"150,461.27","2,109,837.73","1,959,376.46","150,461.27",100%,100%,21%,79%,100%,18-Oct-03,15-Dec-03,26-Mar-04,1-Jun-06,no data,797,395,,1,LUZON
IV-B,17,Marinduque,1740,Buenavista,174002,Bagacay,174002001,Water Supply and Distribution System Level II,1,"558,924.01","333,018.47","225,905.54","333,018.47", 3rd Tranche ,"235,905.54","568,924.01","333,018.47","235,905.54",100%,100%,104%,102%,100%,20-Apr-05,26-May-05,19-Sep-05,17-Dec-05,27-Jan-06,89,220,,1,LUZON
IV-B,17,Marinduque,1740,Buenavista,174002,Bagacay,174002001,Const. of 2-Units 2-CL. HS Bldg.,1,"1,902,099.95","1,463,153.81","438,946.14","1,463,153.81", 2nd Tranche ,"550,632.26","2,013,786.07","1,463,153.81","550,632.26",100%,100%,125%,106%,100%,17-Jun-06,17-Jun-06,2-Oct-06,31-Mar-08,no data,546,150,,1,LUZON
IV-B,17,Marinduque,1740,Buenavista,174002,Bagacay,174002001,Improvement of Farm-to-Market Road ,1,"1,924,810.00","1,481,000.00","443,810.00","1,464,237.43",,"635,910.28","2,100,147.71","1,464,237.43","635,910.28",100%,100%,143%,109%,100%,27-Jul-08,27-Jul-08,19-Nov-07,30-Jun-08,no data,224,230,,1,LUZON
IV-B,17,Marinduque,1740,Buenavista,174002,Bagtingon,174002002,Construction of 4-Barrel Box Culvert ,1,"1,843,300.00","1,418,000.00","425,300.00","1,418,000.00",,"642,197.06","2,060,197.06","1,418,000.00","642,197.06",100%,100%,151%,112%,100%,27-Jul-08,27-Jul-08,21-Nov-07,30-Sep-08,n/a,314,346,,1,LUZON
